Species,current_clim_current_lc,current_clim_future_SSP5_lc,future_clim_current_lc,future_clim_future_SSP5_lc,change_rel_lc,change_rel_cc,change_rel_both,additive,additive_new,add_diff,combined,Family,Threat_status,Range_area,add_sign,comb_sign,threatened
Pristimantis_rosadoi,5418.131353632839,5327.0593475171345,0,0,-1.6808748288215818,-100,-100,-101.68087482882159,-103.36174965764316,-1.6808748288215725,-100,CRAUGASTORIDAE,VU,0.750594763132,-,-,Threatened
Pristimantis_roseus,7973.12301272512,7925.572514051695,798.9806722241607,797.279630357135,-0.5963848619610442,-89.97907506319687,-90.0004097630919,-90.57545992515792,-91.11208150776741,-0.5366215826094987,-90.0004097630919,CRAUGASTORIDAE,NT,1.50809015063,-,-,Not-threatened
Pristimantis_ruedai,1018.8510161644914,1011.2974123273917,0,0,-0.7413845319147386,-100,-100,-100.74138453191473,-101.4827690638295,-0.7413845319147612,-100,CRAUGASTORIDAE,VU,0.212993708372,-,-,Threatened
Pristimantis_samaipatae,5463.304530319129,5483.544356083574,3980.1848467301324,3998.2545612461745,0.37046856260934496,-27.146934156027413,-26.81618718016761,-26.776465593418067,-26.675894736657703,0.10057085676036337,-26.81618718016761,CRAUGASTORIDAE,LC,1.00063171883,-,-,Not-threatened
Pristimantis_sanctaemartae,938.7802431815833,938.7802431815833,0,0,0,-100,-100,-100,-100,0,-100,CRAUGASTORIDAE,NT,0.357888823802,-,-,Not-threatened
Pristimantis_sanguineus,1637.1829345646127,1621.8280091264346,756.8503954658803,756.2822986198244,-0.937886971211405,-53.77117733839837,-53.80587699437829,-54.70906430960977,-55.21337717613359,-0.5043128665238186,-53.80587699437829,CRAUGASTORIDAE,NT,0.31478171646,-,-,Not-threatened
Pristimantis_schultei,2474.28346964358,2336.90682269745,0,0,-5.552178989657917,-100,-100,-105.55217898965792,-111.10435797931584,-5.552178989657918,-100,CRAUGASTORIDAE,VU,0.460703845499,-,-,Threatened
Pristimantis_scolodiscus,396.05425436787965,381.55505754121094,0,0,-3.660911773264518,-100,-100,-103.66091177326452,-107.32182354652902,-3.660911773264502,-100,CRAUGASTORIDAE,EN,0.133257363666,-,-,Threatened
Pristimantis_serendipitus,2208.93394645293,2137.3836910040845,1032.407437927659,1005.9601796464037,-3.239130602512562,-53.2621860610417,-54.459472124019,-56.50131666355426,-58.22654843182462,-1.7252317682703548,-54.459472124019,CRAUGASTORIDAE,VU,0.340592205229,-,-,Threatened
Pristimantis_silverstonei,123.56750308074949,123.37767906304502,0,0,-0.15361969204833723,-100,-100,-100.15361969204834,-100.30723938409669,-0.1536196920483519,-100,CRAUGASTORIDAE,NT,0.0874907701729,-,-,Not-threatened
Pristimantis_simoterus,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,CRAUGASTORIDAE,NT,0.0908082019106,NA,NA,Not-threatened
Pristimantis_tamsitti,335.9658720973035,334.63533291158643,0,0,-0.39603403090052214,-100,-100,-100.39603403090052,-100.79206806180103,-0.39603403090050904,-100,CRAUGASTORIDAE,NT,0.334307534269,-,-,Not-threatened
Pristimantis_tayrona,1173.6449060088498,1173.6449060088498,0,0,0,-100,-100,-100,-100,0,-100,CRAUGASTORIDAE,NT,0.39778390727,-,-,Not-threatened
Pristimantis_terraebolivaris,2280.9815620433424,2272.7469237966243,0,0,-0.36101292459994055,-100,-100,-100.36101292459995,-100.72202584919987,-0.36101292459991896,-100,CRAUGASTORIDAE,LC,0.396924761632,-,-,Not-threatened
Pristimantis_thyellus,8.91067326781828,8.91067326781828,0,0,0,-100,-100,-100,-100,0,-100,CRAUGASTORIDAE,DD,0.0551464465147,-,-,Not-applicable
Pristimantis_thymelensis,84.69584770191544,83.36500957534768,0,0,-1.5713144890545299,-100,-100,-101.57131448905453,-103.14262897810904,-1.5713144890545152,-100,CRAUGASTORIDAE,LC,0.239698666916,-,-,Not-threatened
Pristimantis_toftae,166233.11564844096,165285.74589053643,0,0,-0.5699043504111876,-100,-100,-100.56990435041119,-101.13980870082236,-0.5699043504111643,-100,CRAUGASTORIDAE,LC,17.3848657833,-,-,Not-threatened
Pristimantis_tubernasus,1376.2231184904554,1375.847002721237,0,0,-0.02732956336548907,-100,-100,-100.02732956336548,-100.05465912673097,-0.027329563365483978,-100,CRAUGASTORIDAE,DD,0.49510814384,-,-,Not-applicable
Pristimantis_turumiquirensis,619.0565053149811,619.0565053149811,0,0,0,-100,-100,-100,-100,0,-100,CRAUGASTORIDAE,EN,0.0823826259725,-,-,Threatened
Pristimantis_vanadise,351.61308499463064,350.67638750204094,0,0,-0.26640006659706794,-100,-100,-100.26640006659707,-100.53280013319412,-0.2664000665970434,-100,CRAUGASTORIDAE,NT,0.0859790850441,-,-,Not-threatened
Pristimantis_variabilis,653020.709921106,650009.4125895662,0,0,-0.46113351166207334,-100,-100,-100.46113351166207,-100.92226702332417,-0.4611335116620978,-100,CRAUGASTORIDAE,LC,60.6960881504,-,-,Not-threatened
Pristimantis_versicolor,1167.6887295498464,1167.2165762507939,0,0,-0.04043485965943152,-100,-100,-100.04043485965943,-100.08086971931887,-0.04043485965944171,-100,CRAUGASTORIDAE,VU,0.105140814287,-,-,Threatened
Pristimantis_vicarius,1952.5952349452502,1910.1149713251345,0,0,-2.175579600925679,-100,-100,-102.17557960092567,-104.35115920185135,-2.1755796009256727,-100,CRAUGASTORIDAE,NT,0.533372198881,-,-,Not-threatened
Pristimantis_yustizi,2548.413942933508,2547.004320860875,0,0,-0.055313701156832124,-100,-100,-100.05531370115683,-100.11062740231367,-0.05531370115683387,-100,CRAUGASTORIDAE,DD,0.566432616933,-,-,Not-applicable
Pristimantis_zeuctotylus,636188.4734567788,635977.826133435,0,0,-0.03311083619594961,-100,-100,-100.03311083619595,-100.06622167239189,-0.033110836195945126,-100,CRAUGASTORIDAE,LC,59.5782908093,-,-,Not-threatened
Pristimantis_zimmermanae,27895.101739456528,26989.746884209875,0,0,-3.2455692891991275,-100,-100,-103.24556928919912,-106.49113857839825,-3.245569289199125,-100,CRAUGASTORIDAE,LC,3.24308882045,-,-,Not-threatened
Pristimantis_zophus,36.57792525918576,36.389756904275636,0,0,-0.514431459894984,-100,-100,-100.51443145989498,-101.02886291978996,-0.5144314598949791,-100,CRAUGASTORIDAE,NT,0.0739589863037,-,-,Not-threatened
Probreviceps_loveridgei,532.089087790638,524.0882608699812,0,0,-1.50366303392504,-100,-100,-101.50366303392504,-103.00732606785007,-1.5036630339250365,-100,BREVICIPITIDAE,EN,0.173982815786,-,-,Threatened
Probreviceps_macrodactylus,150.72166784296851,147.9790768248879,0,0,-1.8196395099197176,-100,-100,-101.81963950991971,-103.63927901983945,-1.8196395099197389,-100,BREVICIPITIDAE,EN,0.0705388696086,-,-,Threatened
Probreviceps_rhodesianus,21.81322937408513,21.81322937408513,0,0,0,-100,-100,-100,-100,0,-100,BREVICIPITIDAE,EN,0.113200357288,-,-,Threatened
Probreviceps_rungwensis,283.08382093365293,279.421030750362,0,0,-1.2938889164384315,-100,-100,-101.29388891643843,-102.58777783287685,-1.2938889164384193,-100,BREVICIPITIDAE,EN,0.0950027237898,-,-,Threatened
Proceratophrys_cristiceps,22605.40261237652,21756.215055733337,8.202557993278708,6.6938544847902035,-3.7565690432704435,-99.96371416986491,-99.97038825364196,-103.72028321313536,-107.47548915414384,-3.7552059410084837,-99.97038825364196,ODONTOPHRYNIDAE,LC,50.2942849892,-,-,Not-threatened
Proceratophrys_cururu,773.8359742269663,759.3305498635885,0,0,-1.8744830747715162,-100,-100,-101.87448307477152,-103.74896614954304,-1.8744830747715184,-100,ODONTOPHRYNIDAE,DD,0.110103927667,-,-,Not-applicable
Proteus_anguinus,182.06101922265475,182.06101922265475,144.25968683335847,144.25968683335847,0,-20.763001630275653,-20.763001630275653,-20.763001630275653,-20.763001630275646,7.105427357601002e-15,-20.763001630275653,PROTEIDAE,VU,4.024089495,-,-,Threatened
Pseudacris_brachyphona,26913.733650391583,25370.005204201185,0,0,-5.735839056161343,-100,-100,-105.73583905616134,-111.4716781123227,-5.7358390561613675,-100,HYLIDAE,LC,28.9098811125,-,-,Not-threatened
Pseudacris_cadaverina,40309.82022891142,39005.29391952122,40309.82022891142,39005.29391952122,-3.2362493853409884,0,-3.2362493853409884,-3.2362493853409884,-3.2362493853409946,-6.217248937900877e-15,-3.2362493853409884,HYLIDAE,LC,6.17257235745,-,-,Not-threatened
Pseudacris_fouquettei,119527.24289357157,116654.59684564068,0,0,-2.403340007172026,-100,-100,-102.40334000717202,-104.80668001434404,-2.4033400071720195,-100,HYLIDAE,LC,58.2619443407,-,-,Not-threatened
Pseudacris_kalmi,4904.756011556489,4628.099174411973,1986.2757856499197,1912.3221219855236,-5.640583068610611,-59.50306639168399,-61.010861346012966,-65.1436494602946,-68.49996934848808,-3.3563198881934824,-61.010861346012966,HYLIDAE,LC,3.60186688467,-,-,Not-threatened
Pseudhymenochirus_merlini,2089.017596723122,1932.9825275429234,2034.9838980187633,1878.9488288385649,-7.469303725586545,-2.586560246745515,-10.05586397233205,-10.055863972332059,-10.249062013206744,-0.19319804087468562,-10.05586397233205,PIPIDAE,LC,6.01375601385,-,-,Not-threatened
Pseudis_minuta,354599.6713126687,328003.71285805054,0,0,-7.5002772439591885,-100,-100,-107.50027724395919,-115.00055448791838,-7.500277243959189,-100,HYLIDAE,LC,46.0807842438,-,-,Not-threatened
Pseudis_platensis,106610.34879838224,99627.56259636472,0,0,-6.549820238580331,-100,-100,-106.54982023858034,-113.09964047716066,-6.549820238580324,-100,HYLIDAE,DD,47.1828291633,-,-,Not-applicable
Pseudobranchus_axanthus,20330.670314101775,19875.436150918926,3440.186070278116,3356.9365942553663,-2.239149797570076,-83.07883597968764,-83.48831326074416,-85.31798577725772,-87.17824536492044,-1.8602595876627248,-83.48831326074416,SIRENIDAE,LC,9.12034890919,-,-,Not-threatened
Pseudobranchus_striatus,14229.753141064077,13886.09625668495,122.285089385993,121.62437818686891,-2.415058651912976,-99.14063801266444,-99.14528117964403,-101.55569666457741,-103.95000122046399,-2.3943045558865776,-99.14528117964403,SIRENIDAE,LC,9.72269353683,-,-,Not-threatened
Pseudobufo_subasper,51998.36414515574,51959.07571079161,2696.144750067999,2692.7257543286278,-0.07555705839987395,-94.81494313447709,-94.8215183331311,-94.89050019287697,-94.9621395748329,-0.07163938195593289,-94.8215183331311,BUFONIDAE,LC,8.42085029354,-,-,Not-threatened
Pseudocallulops_eurydactylus,1491.2377744573764,1491.2377744573764,22.138997085974854,22.138997085974854,0,-98.5153945624781,-98.5153945624781,-98.5153945624781,-98.51539456247811,-1.4210854715202004e-14,-98.5153945624781,MICROHYLIDAE,DD,0.139132967085,-,-,Not-applicable
Pseudoeurycea_altamontana,314.0567303228858,314.0567303228858,0,0,0,-100,-100,-100,-100,0,-100,PLETHODONTIDAE,EN,0.0538187753195,-,-,Threatened
Pseudoeurycea_cochranae,1345.4944164508697,1287.540117059409,0,0,-4.307286502483735,-100,-100,-104.30728650248373,-108.61457300496747,-4.307286502483734,-100,PLETHODONTIDAE,VU,0.140163516688,-,-,Threatened
Pseudoeurycea_gadovii,488.5829281860526,488.5829281860526,0,0,0,-100,-100,-100,-100,0,-100,PLETHODONTIDAE,VU,0.15894377871,-,-,Threatened
Pseudoeurycea_leprosa,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,PLETHODONTIDAE,LC,2.06587811395,NA,NA,Not-threatened
Pseudoeurycea_orchimelas,584.5749749149239,584.5749749149239,0,0,0,-100,-100,-100,-100,0,-100,PLETHODONTIDAE,EN,0.107330004552,-,-,Threatened
Pseudoeurycea_rex,1582.8671376026348,1591.9536246179528,0,0,0.574052414094597,-100,-100,-99.4259475859054,-98.85189517181081,0.5740524140945951,-100,PLETHODONTIDAE,CR,0.211427726365,-,-,Threatened
Pseudoeurycea_tlilicxitl,486.25454408986724,480.4538637720949,0,0,-1.1929308195216122,-100,-100,-101.1929308195216,-102.38586163904321,-1.1929308195216066,-100,PLETHODONTIDAE,EN,0.135948708563,-,-,Threatened
Pseudohynobius_flavomaculatus,2097.916703203733,2097.916703203733,0,0,0,-100,-100,-100,-100,0,-100,HYNOBIIDAE,VU,4.71290178596,-,-,Threatened
Pseudohynobius_shuichengensis,7.459177759545047,7.459177759545047,0,0,0,-100,-100,-100,-100,0,-100,HYNOBIIDAE,VU,0.147011920287,-,-,Threatened
Pseudopaludicola_ceratophyes,449797.5566681303,449546.4161956252,0,0,-0.05583411220936523,-100,-100,-100.05583411220937,-100.11166822441875,-0.05583411220938217,-100,LEPTODACTYLIDAE,LC,37.9439337952,-,-,Not-threatened
Pseudopaludicola_ternetzi,176660.93372511154,177842.68759760156,0,0,0.6689389937952318,-100,-100,-99.33106100620476,-98.66212201240954,0.6689389937952228,-100,LEPTODACTYLIDAE,LC,28.4245279137,-,-,Not-threatened
Pseudophilautus_kani,704.4584536467181,705.8721608991632,0,0,0.20068000392739196,-100,-100,-99.79931999607261,-99.59863999214522,0.20068000392738838,-100,RHACOPHORIDAE,LC,0.0803661420321,-,-,Not-threatened
Pseudophilautus_popularis,1566.4190820320273,1690.879637858397,337.8860777633774,355.17885540798613,7.945546453948585,-78.42939468503812,-77.32542590407972,-70.48384823108954,-64.25220424283916,6.231643988250383,-77.32542590407972,RHACOPHORIDAE,LC,0.306123557599,-,-,Not-threatened
Pseudophilautus_regius,246.85898011152986,182.52300107449233,270.1314355915838,194.3938970486268,-26.061834577770192,9.427429162001536,-21.253058340919807,-16.634405415768654,-14.177444422631357,2.4569609931372973,-21.253058340919807,RHACOPHORIDAE,DD,0.338783940628,-,-,Not-applicable
Pseudophilautus_schmarda,402.03560767941036,395.9903365038463,0,0,-1.5036656107298425,-100,-100,-101.50366561072984,-103.00733122145967,-1.5036656107298256,-100,RHACOPHORIDAE,EN,0.0535600840598,-,-,Threatened
Pseudophilautus_sordidus,4038.7588515994225,4063.682213315317,0,0,0.6171044776794288,-100,-100,-99.38289552232057,-98.76579104464113,0.6171044776794332,-100,RHACOPHORIDAE,NT,0.523897797019,-,-,Not-threatened
Pseudophilautus_wynaadensis,686.3647083453437,686.3647083453437,0,0,0,-100,-100,-100,-100,0,-100,RHACOPHORIDAE,EN,0.0833296028712,-,-,Threatened
Pseudophryne_australis,209.1973147917402,207.38152671144698,0,0,-0.8679786746311164,-100,-100,-100.86797867463112,-101.73595734926222,-0.8679786746311038,-100,MYOBATRACHIDAE,VU,1.69761925898,-,-,Threatened
Pseudophryne_bibronii,3806.6441501154236,3761.5599457411045,0,0,-1.1843556317958461,-100,-100,-101.18435563179585,-102.36871126359168,-1.1843556317958246,-100,MYOBATRACHIDAE,NT,64.2306296493,-,-,Not-threatened
Pseudophryne_coriacea,11703.525289126075,11678.904342410051,0,0,-0.2103720554942532,-100,-100,-100.21037205549425,-100.42074411098851,-0.2103720554942612,-100,MYOBATRACHIDAE,LC,5.37481657531,-,-,Not-threatened
Pseudophryne_corroboree,774.803089305881,774.803089305881,729.5381167957748,729.5381167957748,0,-5.84212597173012,-5.84212597173012,-5.84212597173012,-5.842125971730128,-7.993605777301127e-15,-5.84212597173012,MYOBATRACHIDAE,CR,0.108149525554,-,-,Threatened
Pseudophryne_dendyi,19679.577612337034,19675.56015085746,0,0,-0.02041436843165519,-100,-100,-100.02041436843166,-100.0408287368633,-0.020414368431644903,-100,MYOBATRACHIDAE,LC,6.72267062435,-,-,Not-threatened
Pseudophryne_douglasi,8530.56464854875,8530.56464854875,7556.2933178687845,7556.2933178687845,0,-11.420947742840358,-11.420947742840358,-11.420947742840358,-11.420947742840347,1.0658141036401503e-14,-11.420947742840358,MYOBATRACHIDAE,LC,6.68272773907,-,-,Not-threatened
Pseudophryne_guentheri,93383.42982538836,93850.03511808894,32760.201077575326,33057.16835112266,0.4996660473630658,-64.91861442781497,-64.60060589664127,-64.41894838045191,-64.09457210573757,0.3243762747143393,-64.60060589664127,MYOBATRACHIDAE,LC,23.0481603121,-,-,Not-threatened
Pseudophryne_major,10366.049905636391,10220.779394132214,0,0,-1.401406638272004,-100,-100,-101.40140663827201,-102.80281327654399,-1.401406638271979,-100,MYOBATRACHIDAE,LC,11.4463660869,-,-,Not-threatened
Pseudophryne_occidentalis,9752.518137528312,9741.645438424232,3548.400977917846,3542.674894440971,-0.11148606904140453,-63.61554084925643,-63.6742547464892,-63.72702691829784,-63.79794938409012,-0.0709224657922789,-63.6742547464892,MYOBATRACHIDAE,LC,58.8173414064,-,-,Not-threatened
Pseudophryne_pengilleyi,656.4646087644043,656.4646087644043,452.58632471278344,452.58632471278344,0,-31.05701074051196,-31.05701074051196,-31.05701074051196,-31.05701074051197,-1.0658141036401503e-14,-31.05701074051196,MYOBATRACHIDAE,EN,0.110164726343,-,-,Threatened
Pseudophryne_raveni,9502.535183958258,9374.219300690553,9518.331802488272,9390.103834183574,-1.3503331561910172,0.16623583311410334,-1.183172149306911,-1.1840973230769138,-1.1818525855049167,0.0022447375719971685,-1.183172149306911,MYOBATRACHIDAE,LC,6.34527331808,-,-,Not-threatened
Pseudophryne_semimarmorata,10477.152179839235,10412.429460009798,0,0,-0.6177510712689666,-100,-100,-100.61775107126897,-101.23550214253791,-0.6177510712689411,-100,MYOBATRACHIDAE,LC,11.3049128957,-,-,Not-threatened
Pseudorana_sangzhiensis,1707.4170164162929,1707.4170164162929,0,0,0,-100,-100,-100,-100,0,-100,RANIDAE,DD,0.759028416001,-,-,Not-applicable
Pseudorana_weiningensis,59.7316909240352,59.7316909240352,0,0,0,-100,-100,-100,-100,0,-100,RANIDAE,VU,3.80805407568,-,-,Threatened
Pseudotriton_montanus,217630.47175475265,207253.9380328619,0,0,-4.767959945234168,-100,-100,-104.76795994523417,-109.5359198904683,-4.767959945234139,-100,PLETHODONTIDAE,LC,74.4684922205,-,-,Not-threatened
Pseudotriton_ruber,179599.26840084442,167653.8181817985,0,0,-6.6511686408349275,-100,-100,-106.65116864083492,-113.30233728166985,-6.651168640834925,-100,PLETHODONTIDAE,LC,107.642141326,-,-,Not-threatened
Psychrophrynella_katantika,627.860440460823,627.860440460823,0,0,0,-100,-100,-100,-100,0,-100,CRAUGASTORIDAE,LC,0.0675818143688,-,-,Not-threatened
Psychrophrynella_kempffi,1543.5315464463197,1543.5315464463197,914.7792326843675,914.7792326843675,0,-40.73465911399944,-40.73465911399944,-40.73465911399944,-40.73465911399945,-7.105427357601002e-15,-40.73465911399944,CRAUGASTORIDAE,VU,0.159489487046,-,-,Threatened
Psychrophrynella_quimsacruzis,1.0033227332479515,0.7297634767492028,0,0,-27.265330230601272,-100,-100,-127.26533023060128,-154.53066046120253,-27.26533023060125,-100,CRAUGASTORIDAE,VU,0.104900102171,-,-,Threatened
Pterorana_khare,4200.185775762512,4182.815166742897,2592.2784644925187,2586.5552495295988,-0.4135676359806054,-38.281814117569354,-38.41807511335546,-38.69538175354996,-38.85370294720649,-0.1583211936565334,-38.41807511335546,RANIDAE,VU,0.600801251905,-,-,Threatened
Ptychadena_aequiplicata,650502.8653504853,589202.2008935816,0,0,-9.42358100511601,-100,-100,-109.423581005116,-118.847162010232,-9.423581005115992,-100,PTYCHADENIDAE,LC,100.394128608,-,-,Not-threatened
Ptychadena_ansorgii,68347.97930533197,64969.15508736438,0,0,-4.943561246885326,-100,-100,-104.94356124688532,-109.88712249377066,-4.943561246885338,-100,PTYCHADENIDAE,LC,127.728026454,-,-,Not-threatened
Ptychadena_arnei,92113.43589146747,89657.08833355688,529.0546985864071,779.3060716224287,-2.6666550152409636,-99.42564871946611,-99.15397133536453,-102.09230373470707,-104.7436427827206,-2.6513390480135257,-99.15397133536453,PTYCHADENIDAE,DD,16.9232970709,-,-,Not-applicable
Ptychadena_bibroni,1504243.9250461245,1632115.3383787135,0,0,8.50070997153391,-100,-100,-91.49929002846609,-82.99858005693217,8.500709971533922,-100,PTYCHADENIDAE,LC,296.82393374,-,-,Not-threatened
Ptychadena_bunoderma,1109.5828214105472,869.9239827374923,0,0,-21.599004062480955,-100,-100,-121.59900406248096,-143.1980081249619,-21.59900406248093,-100,PTYCHADENIDAE,LC,56.0460750172,-,-,Not-threatened
Ptychadena_christyi,9183.498044302096,9115.197800185979,1021.9514280219393,1017.4865778324498,-0.7437279758391623,-88.87187188267536,-88.9204900689912,-89.61559985851453,-90.27656483235793,-0.6609649738434058,-88.9204900689912,PTYCHADENIDAE,LC,3.27171518502,-,-,Not-threatened
Ptychadena_chrysogaster,1116.8935176927973,1095.3459499004528,0,0,-1.9292410109834,-100,-100,-101.9292410109834,-103.8584820219668,-1.9292410109833895,-100,PTYCHADENIDAE,LC,1.003672523127585,-,-,Not-threatened
Ptychadena_cooperi,3345.1257705170883,1215.4161226820536,0,0,-63.66605604505642,-100,-100,-163.66605604505642,-227.33211209011284,-63.66605604505642,-100,PTYCHADENIDAE,LC,1.58685237992,-,-,Not-threatened
Ptychadena_erlangeri,524.6896754465392,519.4005480584528,0,0,-1.00804868774768,-100,-100,-101.00804868774767,-102.01609737549538,-1.0080486877477028,-100,PTYCHADENIDAE,NT,0.786289371444,-,-,Not-threatened
Ptychadena_gansi,203.9617732914921,203.9617732914921,0,0,0,-100,-100,-100,-100,0,-100,PTYCHADENIDAE,LC,6.00077237181,-,-,Not-threatened
Ptychadena_grandisonae,96041.58424230333,95475.11425134673,0,0,-0.589817416513507,-100,-100,-100.58981741651351,-101.17963483302704,-0.5898174165135259,-100,PTYCHADENIDAE,LC,117.530817386,-,-,Not-threatened
Ptychadena_guibei,260368.67823323025,246468.73010071673,0,0,-5.3385638498584616,-100,-100,-105.33856384985846,-110.67712769971693,-5.338563849858474,-100,PTYCHADENIDAE,LC,155.357728887,-,-,Not-threatened
Ptychadena_ingeri,236.44410948574375,236.44410948574375,0,0,0,-100,-100,-100,-100,0,-100,PTYCHADENIDAE,DD,0.533158042359,-,-,Not-applicable
Ptychadena_keilingi,6413.466195128612,6363.696191758017,0,0,-0.776023477108171,-100,-100,-100.77602347710817,-101.55204695421634,-0.7760234771081684,-100,PTYCHADENIDAE,LC,18.247691611,-,-,Not-threatened
Ptychadena_longirostris,82645.4112940018,76262.31814279796,0,0,-7.723469520281892,-100,-100,-107.7234695202819,-115.44693904056378,-7.723469520281881,-100,PTYCHADENIDAE,LC,36.1875430447,-,-,Not-threatened
Ptychadena_mahnerti,6220.0400374336905,6216.620824838831,0,0,-0.05497090974144387,-100,-100,-100.05497090974144,-100.1099418194829,-0.05497090974145635,-100,PTYCHADENIDAE,LC,2.555349000073,-,-,Not-threatened
Ptychadena_mapacha,21.523602098585144,21.523602098585144,0,0,0,-100,-100,-100,-100,0,-100,PTYCHADENIDAE,DD,0.22043234098,-,-,Not-applicable
Ptychadena_mossambica,438904.3232251069,421940.7029703467,57287.88730265018,56656.327946938916,-3.8649927460522724,-86.94752266696901,-87.09141720668794,-90.81251541302127,-94.17303085697179,-3.3605154439505185,-87.09141720668794,PTYCHADENIDAE,LC,241.588649376,-,-,Not-threatened
Ptychadena_neumanni,117702.92281213134,76428.9427430626,0,0,-35.06623207220368,-100,-100,-135.0662320722037,-170.13246414440735,-35.06623207220366,-100,PTYCHADENIDAE,LC,17.4540195589,-,-,Not-threatened
Ptychadena_obscura,29470.46176921302,28759.820697933977,0,0,-2.4113672763058953,-100,-100,-102.4113672763059,-104.82273455261178,-2.4113672763058815,-100,PTYCHADENIDAE,LC,33.0310383482,-,-,Not-threatened
Ptychadena_perplicata,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,PTYCHADENIDAE,LC,55.708237379,NA,NA,Not-threatened
Ptychadena_perreti,940835.893961,960080.7233355432,0,0,2.045503312328016,-100,-100,-97.95449668767199,-95.90899337534398,2.045503312328009,-100,PTYCHADENIDAE,LC,102.339706882,-,-,Not-threatened
Ptychadena_pujoli,2.63055991726672,2.63055991726672,0,0,0,-100,-100,-100,-100,0,-100,PTYCHADENIDAE,DD,1.76181775938,-,-,Not-applicable
Ptychadena_pumilio,2155635.9042048845,2199601.391369512,1849468.3820357535,1944490.6872273735,2.039559977585554,-14.20311851235667,-9.795031552668116,-12.163558534771116,-11.873877414024037,0.28968112074707975,-9.795031552668116,PTYCHADENIDAE,LC,396.124103943,-,-,Not-threatened
Ptychadena_stenocephala,7696.24789106995,2449.7856763194172,0,0,-68.16909082201038,-100,-100,-168.1690908220104,-236.33818164402075,-68.16909082201036,-100,PTYCHADENIDAE,LC,8.84365597059929,-,-,Not-threatened
Ptychadena_straeleni,23221.35511522225,20062.944557396608,0,0,-13.601318881494626,-100,-100,-113.60131888149462,-127.20263776298926,-13.601318881494635,-100,PTYCHADENIDAE,LC,39.0745833124,-,-,Not-threatened
Ptychadena_subpunctata,42121.54179918044,41401.8855629805,0,0,-1.7085230156839801,-100,-100,-101.70852301568398,-103.41704603136796,-1.70852301568398,-100,PTYCHADENIDAE,LC,131.464085183,-,-,Not-threatened
Ptychadena_superciliaris,61670.64656721718,58638.183284857216,0,0,-4.9171906752344015,-100,-100,-104.9171906752344,-109.83438135046879,-4.917190675234394,-100,PTYCHADENIDAE,NT,24.3505628936,-,-,Not-threatened
Ptychadena_taenioscelis,1474492.556075849,1358039.3533991291,0,0,-7.89784948027432,-100,-100,-107.89784948027432,-115.79569896054865,-7.897849480274331,-100,PTYCHADENIDAE,LC,329.053846662,-,-,Not-threatened
Ptychadena_tellinii,1286308.5078826398,1304290.654571757,0,0,1.397965307616378,-100,-100,-98.60203469238363,-97.20406938476725,1.3979653076163743,-100,PTYCHADENIDAE,LC,203.898549545,-,-,Not-threatened
Ptychadena_tournieri,216078.66939684062,224186.86477196845,37257.77119002554,34325.712988726336,3.7524274828982205,-82.75731181887298,-84.11425195992612,-79.00488433597475,-75.89947622317558,3.105408112799168,-84.11425195992612,PTYCHADENIDAE,LC,40.1197708475,-,-,Not-threatened
Ptychadena_trinodis,1327237.4800863918,1293077.2620100547,959379.0787008249,902425.9717451272,-2.5737834101937502,-27.716095039873533,-32.00719650515091,-30.289878450067285,-31.00323070615707,-0.7133522560897845,-32.00719650515091,PTYCHADENIDAE,LC,259.839596833,-,-,Not-threatened
Ptychadena_upembae,1014.1101712150353,920.1364525625509,0,0,-9.26661829452827,-100,-100,-109.26661829452827,-118.53323658905653,-9.266618294528257,-100,PTYCHADENIDAE,LC,101.592630769,-,-,Not-threatened
Ptychadena_uzungwensis,88174.06908300154,86435.21815923507,0,0,-1.9720660981740836,-100,-100,-101.97206609817408,-103.94413219634816,-1.972066098174082,-100,PTYCHADENIDAE,LC,178.164298024,-,-,Not-threatened
Ptychohyla_acrochorda,520.8611343961638,520.8611343961638,433.59498829098885,433.59498829098885,0,-16.75420574551851,-16.75420574551851,-16.75420574551851,-16.75420574551851,0,-16.75420574551851,HYLIDAE,DD,0.103467104253,-,-,Not-applicable
Ptychohyla_erythromma,512.0185197628263,512.0185197628263,0,0,0,-100,-100,-100,-100,0,-100,HYLIDAE,EN,0.194390772633,-,-,Threatened
Ptychohyla_salvadorensis,1931.2075708373393,1930.1960599011127,0,0,-0.052377121522366434,-100,-100,-100.05237712152237,-100.10475424304475,-0.05237712152238316,-100,HYLIDAE,EN,0.308370628167,-,-,Threatened
Pulchrana_banjarana,14258.338561765315,14244.300484666439,3277.614194715828,3276.572192648326,-0.09845520947664907,-77.01264996256317,-77.01995798139713,-77.11110517203983,-77.186928137884,-0.07582296584416781,-77.01995798139713,RANIDAE,NT,1.67605144475,-,-,Not-threatened
Pulchrana_baramica,39348.333912744,39231.30067227104,11121.207608061823,11095.997582288714,-0.29742870621277256,-71.73652223058949,-71.80059108247279,-72.03395093680226,-72.24731594675472,-0.21336500995246865,-71.80059108247279,RANIDAE,LC,7.54965458291,-,-,Not-threatened
